Filename, RCornea, LCornea, RUpEyelid, LUpEyelid, RLowEyelid, LLowEyelid
insightEBR_frame_3506,4075,3162,17192,11547,4095,3604
insightEBR_frame_3507,4330,2816,18075,12253,3766,3220
insightEBR_frame_3508,4495,2941,18548,12312,4021,3131
insightEBR_frame_3509,4300,2954,17615,11852,3724,3217
insightEBR_frame_3510,4291,2843,17711,12438,3756,3000
insightEBR_frame_3511,3128,2448,13793,11487,3242,2623
insightEBR_frame_3512,4367,2593,14104,11211,3660,2711
insightEBR_frame_3513,4192,2739,14447,9737,3445,2841
insightEBR_frame_3514,4121,2808,15656,10760,3543,2853
insightEBR_frame_3515,3922,2703,15595,13246,3910,2986
insightEBR_frame_3516,4009,2634,15371,13315,3774,3045
insightEBR_frame_3517,3798,2482,14440,11464,4065,2820
insightEBR_frame_3518,4263,2724,14425,9532,4246,0
insightEBR_frame_3519,4277,2615,14552,10355,4385,2815
insightEBR_frame_3520,4270,2510,15248,10178,4344,2778
insightEBR_frame_3521,2920,2271,14993,11752,4711,2564
insightEBR_frame_3522,0,0,17377,21391,0,2353
insightEBR_frame_3523,0,0,20083,11063,5067,2227
insightEBR_frame_3524,0,0,0,12127,0,3939
insightEBR_frame_3525,1686,1836,14184,9595,0,2892
insightEBR_frame_3526,2371,2379,15683,11295,0,0
insightEBR_frame_3527,2516,2392,16209,12002,2946,0
insightEBR_frame_3528,2751,2671,14785,9992,3120,0
insightEBR_frame_3529,3059,1570,15578,11471,0,0
insightEBR_frame_3530,3209,1416,14451,11502,3317,3056
insightEBR_frame_3531,3542,2816,13259,11802,3535,2906
insightEBR_frame_3532,3151,2820,15157,10831,3483,2957
insightEBR_frame_3533,3335,2908,15677,12177,3926,3093
insightEBR_frame_3534,3507,2948,14016,11001,3265,3148
insightEBR_frame_3535,3725,2899,15170,11900,3649,3223
insightEBR_frame_3536,3633,1342,15730,12077,3683,3274
insightEBR_frame_3537,3454,2941,15635,10540,3611,3056
insightEBR_frame_3538,3221,1751,16110,10831,3363,3200
insightEBR_frame_3539,3502,2065,17073,11336,3568,3120
insightEBR_frame_3540,2993,2206,15662,10967,3612,3339
insightEBR_frame_3541,2749,2881,15573,7167,3140,3453
insightEBR_frame_3542,3476,3027,14620,11192,3106,3642
insightEBR_frame_3543,3301,2812,15205,13997,2799,4172
insightEBR_frame_3544,3579,2507,15110,12110,3421,3675
insightEBR_frame_3545,4071,2520,14124,11895,3493,3031
insightEBR_frame_3546,4012,2446,15335,13120,3713,2702
insightEBR_frame_3547,4037,2410,14315,12903,3279,2867
insightEBR_frame_3548,3740,2115,14484,10333,3686,0
insightEBR_frame_3549,3703,2081,14417,10701,3588,0
insightEBR_frame_3550,3661,2244,15427,11690,3494,0
insightEBR_frame_3551,3429,2315,14279,11603,3327,0
insightEBR_frame_3552,2884,2260,14605,11082,3139,0
insightEBR_frame_3553,2850,2186,15087,11013,3270,0
insightEBR_frame_3554,3151,2184,14268,10560,3705,2778
insightEBR_frame_3555,2827,2149,15083,11495,3307,2418
insightEBR_frame_3556,0,2060,16568,11607,3499,0
insightEBR_frame_3557,0,1898,0,11511,0,2102
insightEBR_frame_3558,0,783,0,17140,0,2261
insightEBR_frame_3559,0,0,9797,10432,0,3988
insightEBR_frame_3560,0,0,0,21750,0,4561
insightEBR_frame_3561,0,0,0,9245,0,2700
insightEBR_frame_3562,0,631,0,11292,0,3152
insightEBR_frame_3563,0,1106,0,10505,0,1638
insightEBR_frame_3564,0,1462,17991,10492,0,0
insightEBR_frame_3565,0,1609,0,9638,0,0
insightEBR_frame_3566,0,1733,17852,11301,2975,2416
insightEBR_frame_3567,0,2107,16337,12748,3723,2227
insightEBR_frame_3568,2704,2088,17162,13175,3813,1940
insightEBR_frame_3569,2754,2040,16448,13119,3724,3264
insightEBR_frame_3570,2688,2133,15986,13321,3956,3071
insightEBR_frame_3571,0,2178,19009,11976,3411,3443
insightEBR_frame_3572,3003,2240,18240,11461,4053,1460
insightEBR_frame_3573,3005,2204,18170,11543,3999,1576
insightEBR_frame_3574,2846,2326,14859,12634,3965,3486
insightEBR_frame_3575,2868,2524,18439,12668,3731,3682
insightEBR_frame_3576,2803,2562,19038,11846,3750,3434
insightEBR_frame_3577,2834,2672,20144,11010,3765,3352
insightEBR_frame_3578,0,1694,0,10378,0,3200
insightEBR_frame_3579,0,1271,10321,11406,0,0
insightEBR_frame_3580,0,1443,15185,11765,3119,2142
insightEBR_frame_3581,0,2158,23155,12502,3666,2877
insightEBR_frame_3582,0,2681,25314,11567,2893,1499
insightEBR_frame_3583,0,2962,22313,13617,3020,3519
insightEBR_frame_3584,0,2998,22806,13030,3034,3832
insightEBR_frame_3585,0,2970,22005,12904,3196,2742
insightEBR_frame_3586,0,2888,17668,12619,3707,4228
insightEBR_frame_3587,2820,0,12463,13051,4011,0
insightEBR_frame_3588,2821,0,12539,13029,3233,3330
insightEBR_frame_3589,2712,0,12311,13051,3912,3744
insightEBR_frame_3590,2480,0,19492,12653,3782,4044
insightEBR_frame_3591,0,2179,0,13202,0,3890
insightEBR_frame_3592,2300,0,20050,11679,3870,4646
insightEBR_frame_3593,0,2407,19523,12134,3604,0
insightEBR_frame_3594,2588,0,16821,10523,2020,0
insightEBR_frame_3595,2757,2536,17245,12299,5211,3267
insightEBR_frame_3596,2794,2386,13772,11116,4627,3404
insightEBR_frame_3597,2480,2704,16518,10329,4020,0
insightEBR_frame_3598,2774,2983,16598,12226,3363,0
insightEBR_frame_3599,2202,2372,16306,9896,4659,0
insightEBR_frame_3600,2968,2630,21090,8574,4378,3420
